word,anger,anticipation,disgust,fear,joy,sadness,surprise,trust
flaming,0.284783110647117,0.0,0.0,0.0,0.0,0.0,0.340119924588897,0.0
flanagan,1.02445030684195,0.0,0.0,0.0,0.0,0.0,0.0,0.0
flares,1.14223334249834,0.0,0.0,0.0,0.0,0.0,0.0,0.0
flash,0.0436210538302285,0.0,0.0,0.145805398883777,0.0,0.0,0.207171452412241,0.0
flashback,0.0,0.0,0.0,0.953424775452805,0.0,0.0,0.0,0.0
flashbacks,0.0,0.0,0.0010721288324715,1.13364328204998,0.0,0.0,0.0383332459555739,0.0
flashes,0.608934862880289,0.0,0.0,0.0,0.0,0.0,0.212286553079012,0.0
flashing,0.0,0.0,0.0,0.407054214267403,0.0,0.0,0.499968625530793,0.0
flashy,0.0,0.0,0.0,0.0,0.0,0.0,1.16679849777336,0.0
flat,0.232212223637779,0.0,0.0166730692749513,0.0,0.0,0.0,0.0,0.0
flatmate,0.919089791184128,0.0,0.0,0.0,0.0,0.0,0.0,0.0
flatmates,0.810876206543896,0.0,0.0,0.0,0.0,0.0,0.0,0.0
flats,0.564917977463515,0.0,0.0,0.0,0.0,0.0,0.0,0.0
flatts,0.0,0.0,0.0,0.0,0.0,1.17912822602067,0.0,0.0
flaunt,0.0,0.0,1.20504493315841,0.0,0.0,0.0,0.0,0.0
flavor,0.0,0.340358110751407,1.04252600366063,0.0,0.0,0.0,0.0,0.0
flavored,0.0,0.0402535183010688,1.04252600366063,0.0,0.0,0.0,0.0,0.0
flavors,0.0,0.0,0.791211575379727,0.0,0.0,0.0,0.0,0.0
flavour,0.0861806682490245,0.0,0.998074241089799,0.0,0.0,0.0,0.0,0.0
flavoured,0.0,0.0,0.770592288176991,0.0,0.0,0.0,0.232489260396531,0.0
flawless,0.0,0.0,0.0,0.0,0.0,0.0,0.7613333896652,0.984379377313739
flaws,0.0,0.0,0.349378823100687,0.0,0.0,0.0,0.0,1.8624488963677
flem,0.0,0.0,1.73567318422058,0.0,0.0,0.0,0.0,0.0
flesh,0.0,0.0,0.531700379894642,0.0,0.0,0.0,0.281279424565963,0.0
flew,0.0,0.0,0.212177701587202,0.428458122930556,0.0087995827915463,0.0610978514954595,0.124275675756299,0.0
flex,0.0,0.0,0.0,0.0,0.0,0.0,0.185969244761638,0.0
flexible,0.0,0.0,0.0,0.0,0.0,0.0,0.674322012675571,0.0
flexin,1.35195387348041,0.0,0.0,0.0,0.0,0.0,0.0,0.0
flexing,0.854551270046557,0.0,0.0,0.0,0.0,0.0,0.0,0.0
flick,0.0,0.0,0.0,0.0,0.277433460272633,0.0,0.5594827530632,0.0
flickering,0.0799886980011035,0.0,0.0,0.447876208787658,0.0,0.0,0.962004085127351,0.0
flicking,0.365204677957691,0.0,0.565601931570323,0.0,0.0,0.0,0.420541491899471,0.0
flies,0.0,0.0,0.0966764695449333,0.150437961390512,0.0184614937032831,0.0,0.108619778683746,0.0
flight,0.0574780884916547,0.0,0.0,0.905448233691248,0.0,0.0,0.0,0.0
flights,0.0,0.0,0.0,0.637632744069131,0.266176305747998,0.0953310231377018,0.0,0.0
fling,0.0,0.0,1.22484756045459,0.0,0.0,0.0,0.0,0.0
flintoff,0.0,1.6984815949046,0.0,0.0,0.0,0.0,0.0,0.0
flip,0.379505228099887,0.0,0.0,0.0424111006794934,0.0,0.0,0.0,0.0
flipped,0.376765500358767,0.555719521623562,0.171697645863235,0.0,0.0,0.0,0.0,0.0
flippin,0.890918914217432,0.0,0.231595787444304,0.0,0.0,0.0,0.0,0.0
flipping,0.557720002941188,0.0,0.0,0.0,0.0,0.0,0.0,0.0
flips,0.0,0.0,0.0,0.0,0.0,0.0,0.332572718953514,0.0
flirt,0.589132235584109,0.0,0.666048432425721,0.0,0.0,0.0,0.0,0.0100648053232061
flirting,0.63878782602997,0.0,0.46270750840769,0.0,0.0,0.0,0.0,0.0
flirts,0.0,0.0,1.22484756045459,0.0,0.0,0.0,0.0,0.0
flirty,0.0,0.0,1.11663397581435,0.0,0.0,0.0,0.0,0.0
flo,0.284783110647117,0.0,0.0,0.0,0.0,0.0,0.340119924588897,0.0
float,0.0,0.0,0.0,0.0,0.931521204995992,0.0,0.0,0.0
floating,0.0,0.0,0.330330628129993,0.0,0.906042119695007,0.0,0.0,0.0
flood,0.0,0.0,0.0,0.314344816163135,0.664206435368645,0.0,0.0,0.0
flooded,0.114238621044182,0.921801301731351,0.0,0.0301410080876792,0.0,0.0,0.0,0.0
flooding,0.0,0.0,0.0,0.371503230003084,0.0,0.996806669226716,0.0,0.0
floor,0.0,0.0,0.395693605281807,0.0,0.0,0.0,0.158120792430977,0.0
floors,0.0,0.717652341892875,0.467161858757071,0.0,0.0,0.0,0.0,0.0
flop,0.0,0.0,0.0,0.0,0.463535739906493,0.515834008610407,0.0,0.0
flops,0.0,0.0,0.6858510597219,0.460298728786215,0.0,0.0,0.0,0.0
florence,0.0,0.0,0.0,0.0,0.242992970292341,0.0,0.322101419086219,1.70829821654044
florida,0.0,0.161614375305336,0.0,0.170889425452625,0.174658210049939,0.14471838051688,0.0284277169661708,0.0
floss,0.331303126282009,0.0,0.924742968004249,0.0,0.0,0.0,0.0,0.0
flossing,0.0,0.0,1.4479911117688,0.0,0.0,0.0,0.0,0.0
flour,0.130632430819858,0.0,0.0,0.0,0.0,0.0,0.185969244761638,0.0
flow,0.0,0.108164723917279,0.0,0.0,0.315223837053068,0.0,0.325339414359994,0.413210623640279
flower,0.0,0.365675918735697,0.0,0.0,0.0733381039291174,0.0,0.144078303052478,0.306499668884582
flowers,0.0,0.0,0.0,0.0,0.33760894666719,0.178598121703896,0.323626972395056,0.0
flowing,0.0,0.0,0.0,0.0,1.12373876474708,0.0,0.268856904567406,0.0
flown,0.0,0.0,0.0,0.853341316895822,0.0,0.0,0.38663994022379,0.0
flows,0.0,0.0,0.0,0.0,1.4210694303147,0.0,0.0,0.0
floyd,0.0,0.0,0.0,0.0,0.5927474713865,0.645045740090413,0.420541491899471,0.0
flu,0.0,0.0,0.226776501008355,0.565659244444041,0.231943134105756,0.0,0.0,0.0
fluent,0.0,0.0,0.0,0.0,0.0,0.0,1.17509730058806,0.0
fluff,0.641458054585849,0.0,0.0,0.0,0.0,0.0,0.340119924588897,0.0
fluffy,0.0,0.0,0.15522280865973,0.0,0.58783345658407,0.0,0.0,0.0
flurries,0.0,0.0,0.0,1.33291439715771,0.0,0.0,0.0,0.0
flush,0.0,0.0,1.52865901483625,0.0,0.0,0.0,0.0,0.0
flushed,0.0,0.0,1.19667668348789,0.0,0.0,0.0,0.0,0.0
flushing,0.0,0.0,0.937165488002806,0.0,0.0,0.0,0.281279424565963,0.0
flute,0.0,0.0,0.0,0.0,0.0,0.0,0.435430104393222,0.0
fly,0.0,0.0,0.0,0.556089793427891,0.0,0.0,0.0,0.0
flyers,0.0,0.0,0.321979848912573,0.286945841975021,0.0,0.0,0.0,0.0
flying,0.0,0.0,0.0,0.711751862941537,0.0,0.0,0.0,0.0
flys,0.0,0.0,0.0,0.565659244444041,0.0,0.0,0.0,0.0
fm,0.010098361791585,0.0,0.220545951257719,0.0,0.0,0.0,0.109886938304199,0.0
fml,0.505656513426787,0.0,0.195228143273429,0.20671415197077,0.0,0.0,0.0,0.0
fo,0.0,0.0,0.297193069930117,0.272311434456583,0.0,0.0,0.0,0.0
foam,0.0,0.968966770173781,0.0,0.0,0.648458078400505,0.0,0.417411598890543,0.0
foaming,1.17860098666921,0.0,0.0,0.0,0.0,0.0,0.0,0.0
focus,0.0,0.0,0.0,0.0,0.0,0.0,1.21912080596444,0.0
focused,0.0,0.0,0.0,0.0,0.0,0.0,1.10028564233208,0.0
focusing,0.0,0.0,0.0,0.0,0.476607821473846,0.0,1.02571989951346,0.0
fog,0.0,0.0,0.0,0.231290058019607,0.386995662784159,0.924801747269773,0.0,0.0
foggy,0.0,0.0,0.0,0.0,0.425314527086296,1.30429136897468,0.0,0.0
fold,0.0,0.0,0.0010721288324715,0.0,0.0,0.0,0.443798354063738,0.0
folded,0.0,0.0,0.0,0.524837249923786,0.0,0.0,0.212286553079012,0.0
folder,0.0436210538302285,0.0,0.0,0.940352693885452,0.0,0.0,0.0036476879676839,0.0
folding,0.0,0.0,0.0,0.0,0.0,1.00755946100298,0.359240966035675,0.0
folk,0.46787866128776,0.0,0.0,0.0,0.0,0.0,0.0,0.0
folks,0.0,0.30261778276856,0.0,0.126292584660196,0.0663694346130242,0.394921079945096,0.0,0.135227948277212
follow,0.0,0.0,0.0,0.0,0.0,0.261326558000139,0.0,1.12799562795327
follow/rt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.68912746955216
followback,0.0,0.0,0.0,0.0,0.0,2.09428837552454,0.0,0.0
followed,0.0,0.0,0.0,0.0,0.219630197143855,0.232707752694486,0.0041954831060056,0.0
follower,0.0,0.232144526111174,0.119804381456187,0.0,0.0,0.538021923585769,0.072982381368748,0.0
followers,0.0,0.111079570869681,0.018396078764246,0.0,0.0,0.51057775472158,0.0,0.0
following,0.0400559876657323,0.125483950919704,0.0,0.0,0.0,0.108587956131247,0.0,0.0211872657881192
following/rt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.68912746955216
follows,0.0,0.117214559437197,0.0,0.0,0.0,0.388000637100522,0.0,0.0
fond,0.0,0.0,0.195228143273429,0.0,0.0,0.0,0.0,0.0
fone,0.462331388688414,0.0,0.0,0.0,0.0,0.0,0.0581358732517535,0.0
font,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.09314403744587
foo,0.0,0.0,0.48291021572521,0.0,0.0,0.0,0.0,0.0
food,0.0,0.0,0.565696409344497,0.0,0.0,0.0,0.0,0.0
foods,0.0,0.563501662065617,0.0616967506489064,0.27797717199226,0.0,0.141140559168996,0.0,0.0
fool,0.128778862170535,0.0,0.280385951613736,0.0,0.0,0.0233575235126124,0.0,0.386542376558118
fooled,0.0,0.0,0.819382452346423,0.0,0.0,1.0166092965229,0.0,0.0
fooling,0.0,0.0,0.0,0.0,0.0,0.0,0.879116425321584,0.0
foolish,0.464834518906532,0.0,0.0,0.0,0.0,0.967819132353464,0.0,0.0
fools,0.488932070485593,0.0,0.324686210510316,0.0,0.0,0.0,0.0,0.0
foot,0.104775476983559,0.0,0.284239520929726,0.0,0.0,0.0,0.0,0.0
footage,0.0,0.0,0.413917344238259,0.0,0.0,0.0,0.16349638890958,0.0
football,0.0,0.0540658925886803,0.0,0.0,0.0,0.0,0.108646524875758,0.0
footballer,0.0,0.0,0.637060895552468,0.0,0.0,0.0,0.38663994022379,0.0
footballers,0.0,0.0,1.12953738065026,0.0,0.0,0.0,0.0,0.0
footballs,0.0,0.0,0.0,0.0,0.0,0.0,0.925636440956477,0.0
footed,1.07324047101139,0.0,0.0,0.0,0.0,0.0,0.0,0.0
footie,0.130632430819858,0.0,0.0,0.0,0.0,0.0,0.185969244761638,0.0
footsteps,0.0,0.0,0.0,1.18981355351704,0.0,0.0,0.0,0.0
footy,0.376765500358767,0.0,0.0,0.0,0.35299386550667,0.0,0.0,0.0
for,0.0,0.0612061972041799,0.0,0.0531119526947725,0.0,0.0,0.0,0.0
forbid,0.464834518906532,0.0,0.48291021572521,0.0,0.0,0.0,0.0,0.0
forbidden,0.331303126282009,0.0,0.503529502927946,0.0,0.0,0.0,0.0989578677720087,0.0
force,0.0,0.0,0.0849923132524286,0.0,0.0,0.0,0.0,0.396592712411619
forced,0.274732774793615,0.0,0.580490544064074,0.0,0.0,0.0,0.0,0.0
forces,0.0616395593329069,0.532730003398863,0.213246648776107,0.652670621433671,0.0,0.0,0.0,0.0
forcing,0.143704512387211,0.0,0.737144354109451,0.0,0.0,0.0,0.0,0.0
ford,0.0,0.466772035607066,0.0,0.0477161529091866,0.0,0.0,0.120011276969841,0.0
foreal,0.331303126282009,0.0,0.0,0.0,0.0,0.0,0.38663994022379,0.0
forecast,0.0,0.105850800786882,0.0,0.272311434456583,0.0366565372945124,0.445629749937158,0.0467721146014384,0.0
forehead,0.331303126282009,0.0,0.349378823100687,0.0,0.0,0.0,0.281279424565963,0.0
foreign,0.0085297340189584,0.741984442552405,0.0,0.088735172353732,0.0,0.0,0.0,0.0
foreigners,0.0,0.0,1.04252600366063,0.0,0.0,0.0,0.0,0.0
forensic,0.0,1.63134229206697,0.0,0.0,0.0,0.0,0.0,0.0
forest,0.0,0.305956684034074,0.0,0.0,0.642227528649869,0.0,0.0,0.0
forever,0.0,0.0,0.0,0.0,0.0,0.33576455583517,0.0,0.0149788201256351
forget,0.0,0.0,0.0,0.15776989272437,0.0,0.0,0.0,0.0
forgetful,1.02445030684195,0.0,0.0,0.0,0.0,0.0,0.0,0.0
forgets,0.590164760198298,0.0,0.0309250919821527,0.0,0.0,0.0,0.0,0.0
forgetting,0.352093895951083,0.0,0.0,0.143244578022104,0.0,0.0064079651988392,0.0,0.0
forgive,0.0,0.0,0.0,0.0,0.17172995027085,0.224028218974764,0.0,1.31510320102409
forgiven,0.331303126282009,0.0,0.0,0.0,0.0,0.967819132353464,0.0,0.0
forgiveness,0.0,0.0,0.0,0.0,1.35735361592859,0.0,0.135325511942884,0.0
forgiving,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.48515466522623
forgot,0.129591035255812,0.0,0.0,0.16719533179486,0.0,0.0349990985280983,0.122869535379309,0.0
forgotten,0.0,0.0,0.0,0.510599467261014,0.0,0.392454987449902,0.0,0.11069476175334
fork,0.649756857400544,0.0,0.429421530774224,0.0,0.0,0.0,0.0,0.0
forks,0.0,0.0,0.0,0.0,0.0,1.67403839448076,0.0,0.0
form,0.0,0.0431817780801572,0.0,0.0118914263910417,0.0,0.0,0.0,0.0
formal,0.0,0.519826598562955,0.0,0.73073899480349,0.0,0.0,0.124275675756299,0.0
format,0.0,1.17660613495203,0.0,0.0,0.0,0.0,0.0,0.0
formation,0.0,1.7266524718713,0.0,0.0,0.0,0.0,0.0,0.0
former,0.0,0.559047311716236,0.0572424002995261,0.032360764825992,0.0,0.100318564648741,0.0581358732517535,0.0
forms,0.197771733657487,0.0,0.0616967506489064,0.478647867454412,0.0,0.141140559168996,0.0,0.0
formula,0.197771733657487,1.00533441434466,0.0,0.0,0.0,0.0,0.0,0.0
forreal,0.1081595749678,0.0,0.474541966054693,0.0,0.0,0.205679080306567,0.0299649962850574,0.0
forrest,0.0,0.0,0.0,0.0,0.0,0.0,0.486723398780772,0.0
fort,0.0,0.222575075095023,0.0,0.710240473255149,0.0,0.359829760133825,0.0,0.0
forth,0.206139983328004,0.0,0.0,0.0,0.028217668648648,0.0,0.220654802749529,0.0
fortunate,0.0,0.0,0.0,0.0,0.0,0.0,0.637954368504696,0.0
fortune,0.0,0.711421792142239,0.0,0.0,0.0,0.0659171379314085,0.246877997848631,0.0
fortunes,0.0,0.0,0.0,0.0,1.98596227535096,0.0,0.0,0.0
forty,0.0,0.0,0.0,0.0,0.0,0.0,0.332572718953514,0.0
forum,0.0,0.469816177988294,0.0,0.0,0.0,0.0,0.0,1.2781404958419
forums,0.0,0.0,0.0,0.0,0.0,1.93290002839705,0.0,0.0
forward,0.0,0.832452697811334,0.0,0.382925231467708,0.148212841444211,0.0,0.0,0.0
forwards,0.0,1.32118736376313,0.0,0.0,0.0,0.0,0.0,0.0
foster,0.0,0.879354611484094,0.0,0.0,0.40469523988356,0.0,0.0,0.925538877290805
fought,0.0,0.158036553957452,0.0,0.0,0.0,0.141140559168996,0.558490197150449,0.0
foul,0.509378392194513,0.0,0.749178193673174,0.0,0.0,0.0,0.0,0.0
fouls,0.676143612573739,0.0,0.0,0.0,0.0,0.0,0.0,0.0
found,0.0,0.0,0.0,0.0,0.254890725660195,0.0,0.320716909981127,0.0
foundation,0.0085297340189584,0.0,0.0731254464725291,0.0,0.0,0.0,0.0,0.70812600068558
foundations,0.0,0.0,0.0,0.0,0.0,0.0,0.712062340658417,0.0
fountain,0.0,0.0,0.0706654206316669,0.0,0.503276068556007,0.0,0.439283673709212,0.0
four,0.0,0.033738837279875,0.0,0.123826492165002,0.199384164864907,0.0,0.0,0.0
fourth,0.0,0.410627306597963,0.0,0.0509948443708849,0.267325070951872,0.0,0.238219935105516,0.0
fowl,0.0,0.0,1.37899824028185,0.0,0.0,0.0,0.0,0.0
fox,0.0,0.185586505725683,0.0140232811795496,0.0,0.0,0.0,0.0,0.0
foxes,0.0,0.0,0.0,0.0,0.0,0.0,0.504422975880173,0.0
fr,0.0,0.232144526111174,0.0,0.0,0.162950262618805,0.466562959603624,0.0,0.0
fragile,0.0436210538302285,0.0,0.0,0.565659244444041,0.0,0.0,0.0,0.0
frame,0.0,0.0,0.0,0.0,0.0033201170269206,0.0,0.0824285658207981,0.524163754434166
framed,0.0,0.0,0.0,0.0,0.0,0.0,0.866213020485676,0.0
fran,0.0,0.595250360380197,0.0,0.0,0.0,0.866036438043522,0.248489601742972,0.0
france,0.0,0.24092421376322,0.0,0.0,0.664206435368645,0.0,0.135325511942884,0.0
franchise,0.0,1.00533441434466,0.0,0.0,0.0,0.0,0.0,0.0
francis,0.0,0.0,0.0,0.188365013302573,0.0,0.0,0.414810817190486,0.0
francisco,0.0,0.761571575827711,0.0,0.0,0.40469523988356,0.0,0.0,0.0
frank,0.0,0.306719751602577,0.0,0.0,0.428580724872917,0.0,0.220972818334972,0.0
frankie,0.0,0.0,0.0,0.0,0.0,0.0,0.16349638890958,0.0
franklin,0.0,0.563501662065617,0.0,0.27797717199226,0.899772506681412,0.0,0.216740903428392,0.0
frankly,0.542612219949216,0.0,0.694219309392417,0.0,0.0,0.0,0.0,0.0
frantic,0.0,0.0,0.0,1.72881005424972,0.0,0.0,0.0,0.0
frantically,0.0,0.0,0.0,1.84072797045371,0.0,0.0,0.0,0.0
fraser,0.0,0.0,0.0,0.0,0.0,0.0,0.443798354063738,0.0
frat,0.0,0.0,0.436390200090317,0.0,0.0,0.0,0.0,0.0
fraud,0.449086161938393,0.0,0.467161858757071,0.0,0.0,0.0,0.0,0.0
fray,0.0,0.0,0.0,0.0,1.40614378009802,0.0,0.0,0.0
freak,0.0,0.0,0.0,1.15192267980564,0.0,0.0,0.0,0.0
freaked,0.0,0.0,0.0,1.25880642500399,0.0,0.0,0.0,0.0
freaken,0.61898519873379,0.0,0.791211575379727,0.0,0.0,0.0,0.0,0.0
freakin,0.517553961215854,0.0,0.223690607937191,0.0,0.0,0.0,0.0,0.0
freaking,0.421806783516731,0.0,0.0,0.551566870304333,0.0,0.0,0.0,0.0
freaks,0.0,0.0,0.349378823100687,0.823488353746141,0.0,0.0,0.0,0.0
freaky,0.0,1.05031240962773,0.0,0.0,0.0,0.0,0.0467721146014384,0.0
freckles,0.0,0.0,0.531700379894642,0.0,0.0,0.0,0.281279424565963,0.0
fred,0.373862740700805,0.0,0.0,0.0,0.0,0.0,0.0,0.0
freddy,0.0,0.0,0.48291021572521,0.699190637068564,0.0,0.0,0.0,0.0
free,0.0,0.0,0.0,0.0,0.519479529523264,0.0,0.0256899259087729,0.0
freedom,0.0,0.0,0.0392238947968478,0.0912012648489254,0.803968377743803,0.0,0.0,0.587213072020269
freely,0.0,0.0,0.0,0.0,0.0,0.0,0.0581358732517535,1.41616179373928
freeman,0.0,0.0,0.0,0.0,0.0,0.0,0.637954368504696,0.0
frees,0.0,0.0,0.0,0.0,1.32098597175772,0.0,0.0,0.0
freestyle,0.0,0.0,0.0,0.0,0.0,0.0,0.658573655707431,0.0
freeway,0.225942610624183,0.0,0.0,0.0,0.964311027818983,0.0,0.0,0.0
freeze,0.352356535479842,0.0,0.0,0.0477161529091866,0.109895699662915,0.0,0.0,0.0
freezer,0.0259214767308276,0.140336976858051,0.0905171891843984,0.106126915065601,0.0,0.0,0.21478968329713,0.0
freezes,0.963295883688624,0.0,0.0,0.177001254652258,0.0,0.0,0.0,0.0
freezing,0.545935987928311,0.0,0.260825425759242,0.0,0.105649408781464,0.0,0.0,0.0
freinds,0.667775362903222,0.0,0.0,0.0,0.0,0.0,0.0,0.0
french,0.0,0.0,0.0,0.0,0.0,0.0,0.370566115392729,0.0
frequency,0.0,0.0,0.0,1.44112798179794,0.0,0.0,0.0,0.0
frequent,0.130632430819858,0.0,0.0,0.0,0.0,0.0,0.0,0.0
frequently,0.117729025983951,0.0,0.0,0.0,0.0,0.0,0.0,0.0
fresh,0.0,0.0,0.0,0.0,0.776192353340702,0.0,0.450997809206593,0.0
freshener,0.0,0.0,0.973533132173681,0.0,0.0,0.0,0.0,0.0
freshly,0.0,0.0,0.0,0.0,1.11846170764624,0.0,0.504422975880173,0.0
freshman,0.4228703198075,0.0,0.217802465311968,0.0,0.0,0.0,0.0,0.0
freshmen,0.61898519873379,0.0,0.0,0.0,0.0,0.0,0.0,0.0
fret,0.0,0.0,0.0,1.41295710483124,0.0,0.0,0.0,0.0
fri,0.117729025983951,0.0779938462839158,0.0,0.708760088084714,0.0087995827915463,0.0,0.0,0.0
frick,0.449086161938393,0.0,0.0,0.0,0.0,0.0,0.0,0.0
fricken,0.911570958770101,0.0,0.0,0.0,0.0,0.0,0.0,0.0
frickin,0.788061528777724,0.0,0.0,0.0,0.0,0.0,0.0,0.0
fricking,1.04425293413813,0.0,0.0,0.0,0.0,0.0,0.0581358732517535,0.0
friday,0.0,0.222352134507766,0.0,0.442959997768651,0.338818329074866,0.0,0.0,0.0
fridays,0.0211481979781699,0.0402535183010688,0.0,0.0,0.0,0.428822631620777,0.0,0.0
fridge,0.0,0.0,0.182701883454249,0.0,0.0,0.169772371843323,0.0,0.0
fried,0.0,0.0,0.627304720607104,0.0,0.0,0.0,0.146360106666593,0.0
friend,0.0,0.0,0.0101631005337236,0.0,0.0,0.499586697516504,0.0,0.165612328512104
friendly,0.0,0.113584791386618,0.0,0.0,0.0,0.0,0.0,0.364563469839343
friends,0.0,0.0,0.0683269622600748,0.0,0.228844646352639,0.3204922538451,0.0,0.149111138193396
friendship,0.0,0.0,0.338328986914102,0.0,0.0,0.235451238640237,0.0,0.886318164137524
friendships,0.0,0.0,0.0,0.0,0.486525258131192,0.538823526835105,0.0,1.23051244685265
fries,0.0,0.0,0.807686412583232,0.0,0.0165216288854566,0.0,0.0266372061923825,0.0
frig,0.870299627014696,0.0,0.0,0.0,0.0,0.0,0.0,0.0
friggen,1.02445030684195,0.0,0.0,0.0,0.0,0.0,0.0,0.0
friggin,0.83079718403845,0.0,0.0,0.0,0.0,0.0,0.0,0.0
frigging,0.832078414194499,0.0,0.6858510597219,0.0,0.0,0.0,0.0,0.0
fright,0.0,0.0,0.0,1.15344590934616,0.0,0.0,0.0,0.0
frightened,0.0,0.0,0.0,1.51663553430609,0.0,0.0,0.0,0.0
frightening,0.0,0.0,0.0,1.71079154874704,0.0,0.0,0.0,0.0
fringe,0.201249998033812,0.0,0.0,0.31782308053946,0.0,0.58645157582436,0.0,0.0
frizzy,0.870299627014696,0.0,0.0,0.0,0.0,0.0,0.0,0.0
frm,0.0,0.0,0.126235271786478,0.0,0.391791835047652,0.243419408289414,0.0,0.306499668884582
fro,0.0,0.0,0.0,0.0,0.0,0.921299116718571,0.0,0.0
frog,0.0,0.385094004592798,0.576436273736033,0.0,0.0,0.0,0.261476797269784,0.0
from,0.0,0.0,0.0,0.0,0.0,0.0,0.0448066472194957,0.0
front,0.0,0.0,0.145044603743974,0.0,0.0,0.0,0.500194639770652,0.0
frost,0.0,0.0,0.454739338758514,0.0,0.0,0.428822631620777,0.0,0.0
frosted,0.0,0.0,0.0,0.0,0.0,0.0,0.529740783864463,0.0
frosting,0.0,0.0,0.0,0.0,0.0,0.0,0.38663994022379,0.0
frosty,0.0,0.0,0.0,0.0,1.12682995731676,0.0,0.443798354063738,0.0
frown,0.0,0.0,0.6858510597219,0.0,0.964311027818983,0.0,0.0,0.0
froze,0.636684775833191,0.0,0.0,0.411508564616783,0.0,0.0,0.0,0.0
frozen,0.0112557693281969,0.0,0.26294631732838,0.0,0.0,0.108775274666964,0.0,0.0
fruit,0.0,0.0,0.431616921337659,0.0,0.0,0.0,0.0,0.0
fruits,0.0,0.0,0.0,0.0,1.39509394391144,0.0,0.0,0.0
fruity,0.0,0.0,0.0,0.0,1.23001419355199,0.0,0.0,0.0
frustrate,1.37862212056257,0.0,0.0,0.0,0.0,0.0,0.0,0.0
frustrated,1.11208030432765,0.0,0.0,0.0,0.0,0.0,0.0,0.0
frustrates,1.24067341531159,0.0,0.0,0.0,0.0,0.0,0.0,0.0
frustrating,1.15602666463067,0.0,0.0,0.0,0.0,0.0,0.0,0.0
frustration,0.989603575511787,0.0,0.0,0.0,0.0,0.0,0.0,0.0
frustrations,1.02445030684195,0.0,0.0,0.0,0.0,0.0,0.0,0.0
fry,0.0,0.0402535183010688,0.365127180068827,0.0,0.0,0.156888916137135,0.114706224740148,0.0
frying,0.449086161938393,0.0,0.0,0.0,0.0,0.0,0.0,0.0
fs,0.513624683075964,0.0,0.531700379894642,0.0,0.0,0.0,0.0,0.0
fsu,0.0,1.05882309929564,0.0,1.09175234034082,0.0,0.0,0.0,0.0
ft,0.0,0.278664541746067,0.0,0.0,0.0,0.0,0.562530606687454,0.0
fu,0.449086161938393,0.0,0.0,0.0,0.0,0.0,0.322101419086219,0.0
fucc,1.02445030684195,0.0,0.0,0.0,0.0,0.0,0.0,0.0
fuck,0.762619915932247,0.0,0.23626664690693,0.0,0.0,0.0,0.0,0.0
fucked,0.288035146033494,0.0,0.562702328233922,0.0,0.0,0.0,0.0,0.0
fucken,0.716965607093994,0.0,0.694219309392417,0.0,0.0,0.0,0.0,0.0
fucker,0.859828327147401,0.0,0.372909320510881,0.0,0.0,0.0,0.0,0.0
fuckers,0.911972323415265,0.0,0.28342085530889,0.0,0.0,0.0,0.0,0.0
fuckery,0.582617554562916,0.0,0.0,0.0,0.0,0.0,0.0,0.0
fuckin,0.754443745548896,0.0,0.279797889262182,0.0,0.0,0.0,0.0,0.0
fucking,0.870404751850536,0.0,0.291379012492547,0.0,0.0,0.0,0.0,0.0
fuckk,0.641458054585849,0.0,0.0,0.0,0.0,0.0,0.340119924588897,0.0
fuckkkk,1.14223334249834,0.0,0.0,0.0,0.0,0.0,0.0,0.0
fuckkkkk,0.810876206543896,0.0,0.0,0.0,0.0,0.0,0.0,0.0
fuckn,0.439516710922242,0.0,0.48291021572521,0.0,0.0,0.456993508587473,0.0,0.0
fucks,0.643334227744077,0.0,0.399732709246302,0.0,0.0,0.0,0.0,0.0
fucksake,1.02445030684195,0.0,0.0,0.0,0.0,0.0,0.0,0.0
fucktard,1.02445030684195,0.0,0.0,0.0,0.0,0.0,0.0,0.0
fudge,0.1081595749678,0.0,0.0392238947968478,0.0,0.153380811602654,0.0,0.16349638890958,0.0
fudging,0.919089791184128,0.0,0.0,0.0,0.0,0.0,0.0,0.0
fuel,0.0,0.0974119321410173,0.0,0.322713065833652,0.182368348475906,0.0,0.0383332459555739,0.0
fuels,0.890918914217432,0.0,0.0,0.0,0.0,0.0,0.0,0.0
fugly,0.0,0.0,1.22484756045459,0.0,0.0,0.0,0.0,0.0
fuk,0.383946859767432,0.0,0.427340364570399,0.0,0.0,0.0,0.0,0.0
fukin,0.793926648230122,0.0,0.607207932402787,0.0,0.0,0.0,0.0,0.0
fuking,0.919089791184128,0.0,0.0,0.0,0.0,0.0,0.0,0.0
fukn,0.0,0.0,1.04252600366063,0.0,0.0,0.0,0.0,0.0
fulfill,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.69059863944104
fulfilled,0.0,0.0,0.0,0.0,1.35735361592859,0.0,0.0,1.59051518088405
fulfilling,0.0,0.0,0.0,0.0,1.36977613592715,0.0,0.0,0.0
full,0.0,0.0,0.0,0.0,0.344487197952341,0.0,0.0,0.0
fullest,0.0,0.0,0.0010721288324715,0.0,1.03981858032713,0.640131725287984,0.0,0.0
